UUID,label,source,folder,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
bc0d7aa8-8fa0-42a2-b4a1-06102061b965,1.0,PT,20200827,5.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,14.0,42.0,5.0,"https://secure.runescape.com-zx.ru/m=weblogin/loginform241,224,676,93181954,2167",0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
8871a25a-fe19-4928-bcbf-236b8dc63be0,1.0,PT,20200827,51.0,0.0,0.0,100.0,50.0,11.0,12.0,12.0,3.0,983.0,2498.0,6.0,https://via.bcipzonasegura1beta.com/.data/,521.0,369.0,0.0,1.0,0.0,0.0,4623.0,5.0,3.0,780.0,36.0,16.0,20.0,1.0,742.0,0.0,18766.0,10925.0,7841.0,"Linguee | Diccionario espaÃ±ol-inglÃ©s, entre otros idiomas",0.0
97ee160d-4ce4-4fc7-94a1-ce81e9c3a51d,1.0,PT,20200827,4.0,0.0,0.0,100.0,83.0,6.0,6.0,5.0,3.0,230.0,319.0,0.0,https://via.bcipzonasegura1beta.com/,0.0,50.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,7.0,12.0,2.0,10.0,0.0,0.0,0.0,94.0,62.0,32.0,Hola | Bienvenido,0.0
95da857f-b710-4ebe-bb39-1ed14a55380a,1.0,PT,20200827,33.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,851.0,842.0,0.0,https://via.bcipzonasegura1beta.com/.data/inicia-sesiom,0.0,17.0,0.0,0.0,0.0,0.0,119.0,48.0,0.0,0.0,4.0,3.0,1.0,2.0,12.0,0.0,285.0,88.0,197.0,Banco de CrÃ©dito >>BCP>>,1.0
9503e2df-a713-4fcc-9f45-294fbf924b0e,1.0,PT,20200827,53.0,0.0,0.0,100.0,62.0,8.0,13.0,14.0,3.0,2199.0,4390.0,3.0,https://techdirectbh.com/contact/,6.0,53.0,0.0,2.0,0.0,0.0,576.0,37.0,4.0,12.0,22.0,17.0,5.0,0.0,3.0,2.0,742.0,202.0,540.0,CONTACT,0.0
f1bf3334-e397-4aaa-9893-9199808c4099,1.0,PT,20200827,53.0,0.0,0.0,100.0,58.0,8.0,13.0,13.0,3.0,2199.0,4390.0,3.0,https://techdirectbh.com/contact/index.php,6.0,53.0,0.0,2.0,0.0,0.0,576.0,37.0,4.0,12.0,22.0,17.0,5.0,0.0,3.0,2.0,742.0,202.0,540.0,CONTACT,0.0
28230955-15cf-4d1a-909c-846068886729,1.0,PT,20200827,693.0,0.0,0.0,100.0,31.0,36.0,71.0,56.0,12.0,5892.0,12048.0,11.0,https://rakuten.co.jp.cookiespost.slyti.cn/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.rakuten.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signinhttps://www.rakuten.cn,348.0,128.0,3.0,0.0,3.0,0.0,864.0,431.0,1.0,965.0,91.0,51.0,40.0,1.0,43.0,0.0,4891.0,1816.0,3075.0,ã€æ¥½å¤©å¸‚å ´ã€‘Shopping is Entertainment! ï¼š ã‚¤ãƒ³ã‚¿ãƒ¼ãƒãƒƒãƒˆæœ€å¤§ç´šã®é€šä¿¡è²©å£²ã€é€šè²©ã‚ªãƒ³ãƒ©ã‚¤ãƒ³ã‚·ãƒ§ãƒƒãƒ”ãƒ³ã‚°ã‚³ãƒŸãƒ¥ãƒ‹ãƒ†ã‚£,1.0
7e9ec730-c30c-4bcf-98c1-f1f894d63c82,1.0,PT,20200827,750.0,0.0,0.0,100.0,24.0,67.0,108.0,89.0,13.0,5950.0,12078.0,5.0,https://rakuten.co.jp.cookiespost.slyti.cn/?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.rakuten.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signinhttps://www.rakuten.jp,347.0,128.0,2.0,0.0,1.0,0.0,857.0,429.0,1.0,962.0,91.0,51.0,40.0,1.0,43.0,0.0,4871.0,1809.0,3062.0,ã€æ¥½å¤©å¸‚å ´ã€‘Shopping is Entertainment! ï¼š ã‚¤ãƒ³ã‚¿ãƒ¼ãƒãƒƒãƒˆæœ€å¤§ç´šã®é€šä¿¡è²©å£²ã€é€šè²©ã‚ªãƒ³ãƒ©ã‚¤ãƒ³ã‚·ãƒ§ãƒƒãƒ”ãƒ³ã‚°ã‚³ãƒŸãƒ¥ãƒ‹ãƒ†ã‚£,1.0
ab88f016-133c-41b7-bc24-5a1ad9efc550,1.0,PT,20200827,17.0,0.0,0.0,100.0,40.0,5.0,6.0,4.0,2.0,368.0,1232.0,3.0,http://174.139.126.99/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,0.0,68.0,2.0,0.0,0.0,0.0,36.0,2.0,0.0,11.0,20.0,7.0,13.0,2.0,12.0,0.0,112.0,47.0,65.0,Amazonã‚µã‚¤ãƒ³ã‚¤ãƒ³,1.0
beb4b4ee-9cf1-4776-8d8d-58f06e67433c,1.0,PT,20200827,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,139.0,138.0,1.0,http://paypal-secuirty.tk/af96f3935f9d3ff73d3230dcc0732ba2MWVlZjcxODUyZGMxMTU2NWVmNDc2YTM2NTM2MDI3Mzg=/resolution,0.0,13.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,2.0,0.0,52.0,28.0,24.0,Log in to your Î¡ayÎ¡al account,1.0
5353bcdb-dfc3-4ec6-9f07-e808de7dff5b,1.0,PT,20200827,13.0,0.0,0.0,31.0,80.0,5.0,5.0,5.0,3.0,414.0,497.0,0.0,http://www.thefour.la/MMM/SLY/,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0
922f30b6-456f-4d37-a7c3-531efa6a8bd3,1.0,PT,20200827,27.0,0.0,0.0,4.0,50.0,2.0,2.0,3.0,2.0,461.0,962.0,0.0,http://www.noitennisvacanze.it/Clients-orange.fr/Espaceclient/Verification-connexion_submit/transID/transID/b939db0f6e0d45a3/,4.0,109.0,0.0,0.0,0.0,0.0,166.0,7.0,0.0,78.0,9.0,7.0,2.0,1.0,19.0,0.0,536.0,289.0,247.0,Identifiez-vous avec votre compte Orange,1.0
67dbdceb-3812-4d07-ac4f-929a3a37e80b,1.0,PT,20200827,9.0,0.0,0.0,11.0,50.0,2.0,2.0,2.0,2.0,440.0,438.0,1.0,http://www.melvbhart.com/mazon/amazon/,0.0,3.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,9.0,3.0,3.0,0.0,1.0,2.0,0.0,79.0,20.0,59.0,Amazon Sign In,1.0
55ec4a01-0cd7-4556-a75c-72beb367d897,1.0,PT,20200827,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,414.0,497.0,0.0,https://verdeflorist.com/MMM/SLY/,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0
4b9aa0c2-efee-4098-8f8a-d94da9e2620f,1.0,PT,20200827,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,414.0,497.0,0.0,https://theblogofiles.com/PAYMENT/NOTEPURE/uh/No_cap/FBG/,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0
5ece25d8-f212-4129-941d-b7ee5972c580,1.0,PT,20200827,6.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,211.0,210.0,0.0,https://peachypalmer.net/v5/,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,26.0,25.0,1.0,Sign In,1.0
a04c309d-990c-4960-8cac-c28d9d3a9833,1.0,PT,20200827,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,268.0,498.0,0.0,https://lysicex.net.pe/prop/latest-onedrive/,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0
c7c1597f-3e2e-47e0-8b13-d2a754094bd0,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,10.0,9.0,0.0,https://kscopemarketing.co.nz/attservice/att3/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,31.0,31.0,0.0,Sign In,1.0
029083bf-ddb1-4d8f-b643-11ed47db85b6,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,10.0,9.0,0.0,https://kscopemarketing.co.nz/attmail/att3/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,31.0,31.0,0.0,Sign In,1.0
e8030745-0431-405b-bfeb-1fe9b9ed1005,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,10.0,9.0,0.0,https://kscopemarketing.co.nz/attinc/att3/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,31.0,31.0,0.0,Sign In,1.0
46ba089f-fd44-4192-97f3-5886331a030d,1.0,PT,20200827,20.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,2301.0,2294.0,0.0,https://firstrenderersltd.com/public/media/js/SG-0XD757785-Partuculier/,0.0,65.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,28.0,7.0,4.0,3.0,1.0,5.0,0.0,211.0,71.0,140.0,SociÃ©tÃ© GÃ©nÃ©rale | Connexion,1.0
55a05ff1-10ba-4327-875f-e997d1082c3e,1.0,PT,20200827,20.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,2301.0,2294.0,0.0,https://firstrenderersltd.com/media/js/SG-0XD757785-Partuculier,0.0,65.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,28.0,7.0,4.0,3.0,1.0,5.0,0.0,211.0,71.0,140.0,SociÃ©tÃ© GÃ©nÃ©rale | Connexion,1.0
98f03cb2-147a-4fb5-a10c-0a2173a41ed6,1.0,PT,20200827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20b93544-a9f2-4dbe-bd3e-acd775cc4700,1.0,PT,20200827,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,414.0,497.0,0.0,https://theblogofiles.com/PAYMENT/NOTEPURE/uh/No_cap/FBG/,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0
85e297e9-8ab7-454c-bb19-a3513b002397,1.0,PT,20200827,8.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,63.0,135.0,0.0,https://freeholdlawyers.com/DocuSigns/u.php?l=DHl-dTracking_=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHto=,0.0,9.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,5.0,4.0,1.0,1.0,3.0,0.0,59.0,52.0,7.0,DocuSign Login,0.0
695d40f7-e6d0-4055-b476-8d59c56d2e28,1.0,PT,20200827,20.0,0.0,0.0,100.0,25.0,5.0,6.0,3.0,3.0,406.0,1232.0,3.0,http://165.3.89.211/ap/signin?key=jsmith@imaphost.com,0.0,69.0,2.0,0.0,0.0,0.0,36.0,2.0,0.0,11.0,21.0,8.0,13.0,2.0,12.0,0.0,113.0,48.0,65.0,Amazonã‚µã‚¤ãƒ³ã‚¤ãƒ³,1.0
d6139881-3120-4fc2-8616-2f2cd84f47e3,1.0,PT,20200827,13.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,1067.0,1123.0,1.0,https://9a392e5e40.nxcli.net/blaze/msnh/emwetransfer/nkk/nnnm/login.php?ul=_LkeFUq_VJOXRTIPtoGYDw17dsfsfd18&fid.18InboxLight.aspxn.1774256418&fid.1r245964252813InboxLight94552_Product-email&email=,4.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,66.0,42.0,24.0,Sign 1n | We Transfer.,1.0
6a3f1554-cf07-4cea-9b40-4b234be4ab65,1.0,PT,20200827,13.0,0.0,0.0,100.0,75.0,3.0,3.0,4.0,2.0,1067.0,1123.0,1.0,https://9a392e5e40.nxcli.net/blaze/msnh/emwetransfer/nkk/nnnm/index.php,4.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,66.0,42.0,24.0,Sign 1n | We Transfer.,1.0
e23a872f-fa8a-417f-a44f-0b810940fa0c,1.0,PT,20200827,20.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,170.0,562.0,2.0,http://login.blcokchain.biz/a1b2c3/6858b4027a80503c1e9cb421ecb28837/,0.0,48.0,0.0,1.0,0.0,0.0,76.0,2.0,0.0,7.0,10.0,9.0,1.0,7.0,6.0,0.0,172.0,45.0,127.0,Auto Atendimento Banco do Brasil,0.0
ccef4315-8a2e-48fd-9ec3-61396472a23f,1.0,PT,20200827,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,171.0,562.0,0.0,http://login.blcokchain.biz/a1b2c3/6858b4027a80503c1e9cb421ecb28837/login/,0.0,47.0,0.0,0.0,0.0,0.0,76.0,2.0,0.0,7.0,10.0,9.0,1.0,7.0,6.0,0.0,172.0,45.0,127.0,Auto Atendimento Banco do Brasil,0.0
fb8cc9d9-4741-4f05-927b-746c86788088,1.0,PT,20200827,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,https://blog.quosphere.com/wp-content/themes/skand/b/home/activation.html,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,52.0,10.0,IIS 10.0 Detailed Error - 404.0 - Not Found,0.0
ab0ef64b-9272-4c15-bbfc-c597f3b68c21,1.0,PT,20200827,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,https://blog.quosphere.com/wp-content/themes/skand/b/home/sms.html,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,52.0,10.0,IIS 10.0 Detailed Error - 404.0 - Not Found,0.0
49c3de38-4c31-43cd-826b-9d09a47aaff0,1.0,PT,20200827,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,https://blog.quosphere.com/wp-content/themes/skand/b/home/sms2.html,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,52.0,10.0,IIS 10.0 Detailed Error - 404.0 - Not Found,0.0
5861b8d3-584e-4f32-b74f-ecab138b520e,1.0,PT,20200827,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,https://blog.quosphere.com/wp-content/themes/skand/b/home/sms3.html,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,52.0,10.0,IIS 10.0 Detailed Error - 404.0 - Not Found,0.0
c04af6a9-59e5-423e-8486-20668ec2e381,1.0,PT,20200827,11.0,0.0,0.0,100.0,60.0,5.0,5.0,6.0,2.0,172.0,513.0,0.0,https://662387792398832972.z6.web.core.windows.net/,0.0,19.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,1.0,10.0,4.0,6.0,1.0,9.0,0.0,64.0,37.0,27.0,Outlook Web App,1.0
0833d0f7-21cc-4e01-a1f7-6fae76999df6,1.0,PT,20200827,9.0,0.0,0.0,100.0,67.0,6.0,6.0,7.0,4.0,76.0,258.0,8.0,https://onedrive-live.el.r.appspot.com/login.microsoftonline.com/common/oauth2/authorize=vNews2&amp;email=microsoftonline.com/common/oauth2/authorize&amp;hashed_email=Y7XY6XCZJ3R4T4MN&amp;utm_campaign=phx_trigger_uk_pop_email4&amp;utm_source=photobox&amp;utm_medium=email&amp;uid=4978854645473&amp;brandName=Photobox,4.0,6.0,8.0,4.0,6.0,4.0,39.0,4.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,99.0,64.0,35.0,Sign in to your account,1.0
ee819fa1-bd41-41bf-ad19-d414aeb946bd,1.0,PT,20200827,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://watasohp.net/www/support/www.shopamzon.logon.com/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,Object not found!,0.0
8722d9cd-95e0-4354-a26a-868c77588421,1.0,PT,20200827,25.0,0.0,0.0,100.0,33.0,3.0,3.0,4.0,2.0,824.0,1012.0,0.0,https://thekoolhome.com/dontey/inc/onedrive-drive/index.php,0.0,14.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,5.0,19.0,13.0,6.0,1.0,3.0,0.0,247.0,221.0,26.0,Microsoft OneDrive,1.0
541a723d-5dea-4c0a-b7ca-5b3a67aaedba,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,330.0,329.0,0.0,https://palabrasycolor.com/equ/0fa790f55b10195d33e3e57c9d29db020014556a7b2479906c5d7b5b0b2b14732F4/c1f32a276a81f1b52f4ba33bac7b763f/code.php,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,18.0,17.0,1.0,Equa Bank,1.0
6cea9156-54c2-4035-b174-e397d8414cc1,1.0,PT,20200827,8.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,3.0,517.0,573.0,0.0,https://bold.publicvm.com/officeew/true_login_2020/index.php,4.0,8.0,0.0,0.0,0.0,0.0,53.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,22.0,0.0,107.0,72.0,35.0,Sign in to your account,1.0
a4cdb3bc-950e-44fd-ab6f-86c21fe8e242,1.0,PT,20200827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18dd792c-a0b9-451d-b862-9ca90783637e,1.0,PT,20200827,9.0,0.0,0.0,89.0,67.0,6.0,6.0,7.0,4.0,84.0,258.0,8.0,http://onedrive-live.el.r.appspot.com/,4.0,6.0,8.0,4.0,6.0,4.0,39.0,4.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,99.0,64.0,35.0,Sign in to your account,1.0
ec56fff3-c709-4ee3-9e98-7caafe4abb37,1.0,PT,20200827,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,139.0,138.0,1.0,http://mail.paypal-secuirty.tk/9ce69df17deebc0736ac6854f46aa664NjA1M2QwN2QzZjZjZGM0MTJiMjA1ZTJlOGY4Yjk3ZTI=/resolution/websc_login/?locale.x=en_,0.0,13.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,2.0,0.0,52.0,28.0,24.0,Log in to your Î¡ayÎ¡al account,1.0
f29783df-2e8e-4abf-b375-87c98306d670,1.0,PT,20200827,6.0,0.0,0.0,83.0,50.0,2.0,2.0,2.0,1.0,87.0,85.0,0.0,https://unlimitedrackspace.com/xp/toda/,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,2.0,Site not found Â· DreamHost,0.0
373a8106-65b2-4563-b8cf-7b4469ee88f6,1.0,PT,20200827,6.0,0.0,0.0,83.0,50.0,2.0,2.0,2.0,1.0,87.0,85.0,0.0,https://unlimitedrackspace.com/xp/toda,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,2.0,Site not found Â· DreamHost,0.0
b5341281-ed18-4d06-93d8-cb70a1dbe3f4,1.0,PT,20200827,19.0,0.0,0.0,42.0,0.0,2.0,2.0,2.0,2.0,1261.0,2369.0,0.0,http://www.dokansoft.top/tl.html,2.0,1.0,0.0,0.0,0.0,0.0,83.0,2.0,0.0,5.0,2.0,1.0,1.0,1.0,3.0,0.0,150.0,43.0,107.0,Bank of Guam,1.0
8d370ce1-bdac-474d-8f30-f048338ca8b6,1.0,PT,20200827,18.0,0.0,0.0,44.0,0.0,2.0,2.0,2.0,2.0,1254.0,2362.0,0.0,http://www.dokansoft.top/Login_step_2.html,0.0,1.0,0.0,0.0,0.0,0.0,71.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,121.0,32.0,89.0,Bank of Guam,0.0
4846dec5-03bf-4100-8f1c-54a40aa80c65,1.0,PT,20200827,18.0,0.0,0.0,44.0,0.0,2.0,2.0,2.0,2.0,1254.0,2362.0,0.0,http://www.dokansoft.top/Login_step_3.html,0.0,1.0,0.0,0.0,0.0,0.0,71.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,122.0,32.0,90.0,Bank of Guam,0.0
34029aa4-2347-4105-a2fe-340e73cf745e,1.0,PT,20200827,14.0,0.0,0.0,100.0,82.0,10.0,10.0,9.0,3.0,137.0,366.0,5.0,https://qe01.000webhostapp.com/w3bApp.html,4.0,14.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,0.0
261ccace-13e8-4cc6-9c8f-0157f139f29e,1.0,PT,20200827,22.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,2692.0,4337.0,1.0,https://www.xn--tau-seguranca-29b.com/index2.php,12.0,205.0,0.0,0.0,0.0,0.0,339.0,12.0,0.0,135.0,3.0,2.0,1.0,6.0,34.0,0.0,955.0,305.0,650.0,Banco ItaÃº | Tudo pra vocÃª,1.0
41b30b4f-1e19-455b-9efa-55850769b79b,1.0,PT,20200827,11.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,831.0,839.0,0.0,https://manual-credibilitycheck.qt7abdvhy0i73o7yfhjr65vd.com/,0.0,4.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,11.0,7.0,5.0,2.0,1.0,13.0,0.0,148.0,91.0,57.0,Income Support Scheme,1.0
5e51b079-ee69-4510-a7e5-12b73d8e4540,1.0,PT,20200827,15.0,0.0,0.0,40.0,0.0,5.0,6.0,6.0,4.0,135.0,372.0,0.0,http://takefip133.temp.swtest.ru/eb/signin.html?324245203332?hash=item4b7e853c9d:g:JgkAAOSwx~FfIpXD,10.0,51.0,0.0,0.0,0.0,0.0,69.0,1.0,5.0,15.0,16.0,5.0,11.0,2.0,37.0,0.0,205.0,132.0,73.0,Sign in or Register | eBay,1.0
3d3ccfbd-e2d9-4213-b689-fc238334b647,1.0,PT,20200827,9.0,0.0,0.0,11.0,50.0,2.0,2.0,2.0,2.0,440.0,438.0,1.0,http://www.melvbhart.com/mazon/amazon/,0.0,3.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,9.0,3.0,3.0,0.0,1.0,2.0,0.0,79.0,20.0,59.0,Amazon Sign In,1.0
f63408ee-3ed8-430d-b6b5-3708a1159052,1.0,PT,20200827,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,http://kyouno-otsumami.com/Apple/update_info/websc-billing.php,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,1.0,403 Forbidden,0.0
8965f456-9dd5-4d9d-9f64-c3d83215b51e,1.0,PT,20200827,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,63.0,0.0,http://sbp.qfab.org/TT/Dropbox.html,0.0,65.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,77.0,70.0,7.0,Email Login,0.0
075a7644-df9e-4699-a37a-12dce03756fa,1.0,PT,20200827,5.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,397.0,396.0,0.0,https://ynl.co.il/pymnt/o/indexa.php?P=AAMkADcyMWNlOGU4LTA1MTctNGU5NC04NmVhLTM2ZjY2MWQ1ODUyZQAuAAAAAACPL3Vd8cnLS4/rNHDvh%20urAQDLxtTRqKyYQrNPEBhBv0F3AAAMdHa7AAA_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID&amp;___=,0.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,52.0,27.0,25.0,Sign in to your account,1.0
ecedf46d-d990-430c-9078-6e323ef44f5c,1.0,PT,20200827,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,https://paulbarps.com/0ff365-onedrive/next.php?ss=2,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
463a1e2c-3553-4b7e-92bf-b9c435f8420f,1.0,PT,20200827,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,https://paulbarps.com/0ff365-onedrive/?ss=2&amp;ea=jsmith@imaphost.com,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
7e1c6edb-33f1-431c-9a7b-974b5c7234b2,1.0,PT,20200827,20.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,2301.0,2294.0,0.0,https://firstrenderersltd.com/media/js/SG-0XD757785-Partuculier/,0.0,65.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,28.0,7.0,4.0,3.0,1.0,5.0,0.0,211.0,71.0,140.0,SociÃ©tÃ© GÃ©nÃ©rale | Connexion,1.0
