UUID,label,source,folder,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
236e588f-90e5-4d6c-8ff9-ca5fe922f7ab,1.0,PT,20200831,161.0,0.0,0.0,91.0,46.0,33.0,39.0,33.0,8.0,1698.0,5446.0,5.0,http://urlz.fr/dHI5,9.0,142.0,0.0,0.0,1.0,0.0,30.0,2.0,5.0,13.0,31.0,28.0,3.0,1.0,1.0,0.0,121.0,107.0,14.0,R̩ducteur de lien / Minimiseur d'URL [Raccourcir un lien],1.0
cc962220-df54-4a29-b2e0-3b129c162995,1.0,PT,20200831,13.0,0.0,0.0,0.0,100.0,2.0,2.0,2.0,2.0,410.0,853.0,0.0,http://u838204mq8.ha004.t.justns.ru/payment/Home/login.php,0.0,5.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,8.0,10.0,5.0,5.0,2.0,22.0,0.0,149.0,76.0,73.0,Netflix,1.0
7f6904bb-2e3b-4ddf-ba6f-9af7ebbc4788,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://st-code.me/Category/bofa/boa/myaccount/send/send-email.php,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0
4aecb6e2-7c40-4901-8b17-b3f4792f6096,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://st-code.me/Category/bofa/boa/myaccount/send/bil-send.php,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0
09ecc318-2c34-478f-b148-661d917a069e,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://st-code.me/Category/bofa/boa/myaccount/cc_s.php,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0
a39befa7-c074-48e3-b884-cc36c98794cd,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://st-code.me/Category/bofa/boa/myaccount/billing.php,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0
e0e2de80-7398-4cda-bcf3-cd11acf745b6,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://st-code.me/Category/bofa/boa/login.php,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0
11b52547-c27f-4bc2-a3c6-675192d3c7ca,1.0,PT,20200831,10.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,262.0,260.0,1.0,https://optic5.com/Info/a36b598abb934e4528412e5a2127b931/,0.0,5.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,49.0,27.0,22.0,Netflix,1.0
91a504ff-1b26-4162-83d2-8473fc6ea8c7,1.0,PT,20200831,10.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,262.0,260.0,1.0,https://optic5.com/Info/a36b598abb934e4528412e5a2127b931/,0.0,5.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,49.0,27.0,22.0,Netflix,1.0
9ae07559-9a04-4ddd-a11f-3181fdd0ae82,1.0,PT,20200831,10.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,236.0,260.0,1.0,https://oesenergy.com/wp-admin/INFO/e8d66338fab3727e34a9179ed8804f64/,0.0,5.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,49.0,27.0,22.0,Netflix,1.0
1d063b74-fbe5-4524-9d10-72fc028a76e5,1.0,PT,20200831,10.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,236.0,260.0,1.0,https://oesenergy.com/wp-admin/INFO/e8d66338fab3727e34a9179ed8804f64/,0.0,5.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,49.0,27.0,22.0,Netflix,1.0
71f2f36b-5cdc-44f7-9682-6747b0f39e33,1.0,PT,20200831,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,https://lln-websites.com/asb.co.nz/Tax/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0
8c782e0f-feb8-4e9f-9259-1733ac766238,1.0,PT,20200831,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,https://lln-websites.com/asb.co.nz/Tax,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0
fe571e01-c172-4255-8d00-786e930cde10,1.0,PT,20200831,10.0,0.0,0.0,30.0,67.0,3.0,3.0,3.0,2.0,230.0,235.0,0.0,http://sjchildren.org/son/onedri/one/index.php,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,7.0,13.0,One Drive Cloud Document Sharing,0.0
26592843-0d08-432a-9d7d-1fbe8177224f,1.0,PT,20200831,10.0,0.0,0.0,100.0,67.0,5.0,6.0,6.0,2.0,174.0,435.0,0.0,https://intricate-mix-287314.ew.r.appspot.com/home.html,28.0,4.0,0.0,0.0,0.0,0.0,61.0,2.0,1.0,66.0,2.0,0.0,2.0,2.0,5.0,0.0,310.0,100.0,210.0,Personal cloud storage - Microsoft OneDrive,1.0
9faed627-841b-45fc-a0b3-c7aa85b04673,1.0,PT,20200831,15.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,3.0,2297.0,2348.0,0.0,https://icnet.cl/wells/login/login.php?cmd=login_submit&amp;id=0a33ce2a837aff4514dde864286223a30a33ce2a837aff4514dde864286223a3&amp;session=0a33ce2a837aff4514dde864286223a30a33ce2a837aff4514dde864286223a3,0.0,3.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,0.0,55.0,47.0,8.0,"Wells Fargo - Personal & Business Banking - Student, Auto & Home Loans - Investing & Insurance",0.0
