UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly,folder,sensitive_label,hash_value
ef9599da-8af0-46c8-8875-491de0f8f770,1.0,OP,18.0,0.0,0.0,2.0,8.0,1.0,7.0,1.0,3.0,0.0,65.0,41.0,24.0,Telekom Login,0.0,0.0,0.0,0.0,33.0,9.0,0.0,0.0,100.0,0.0,2.0,3.0,4.0,3.0,100.0,269.0,https://chungcuvinhomessmartcity.com.vn/wp-content/t-online/t-online.php,1.0,1.0,0.0,20200723,1.0,5683b4b4dfad58f341cab2256e5a0033270a106b
20e493f2-2111-4a2a-a062-a48755c50b30,1.0,OP,3.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,54.0,53.0,1.0,Copyright | Help Instagram,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,75.0,33.0,3.0,3.0,3.0,2.0,1095.0,1095.0,http://instagram.com.copyrights-login-verify.com/,0.0,0.0,0.0,20200723,1.0,b19f5f3835f8ff749105c10499397040881cedf8
6e813471-2f2e-4c66-affb-ce16866d38be,1.0,OP,4.0,0.0,0.0,1.0,9.0,4.0,5.0,1.0,4.0,0.0,42.0,33.0,9.0,Log in â€” Instagram,5.0,0.0,1.0,0.0,11.0,15.0,0.0,0.0,0.0,50.0,3.0,3.0,3.0,2.0,98.0,322.0,http://verifikasi-instagram.giftt9.com/,0.0,1.0,0.0,20200723,1.0,c4f6c36ade18aaff199bb66c218635f85098c721
a42884f2-8bd3-47a2-88e5-115a98216274,1.0,OP,6.0,5.0,0.0,4.0,4.0,1.0,3.0,1.0,5.0,0.0,30.0,30.0,0.0,Sign In Error,0.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,142.0,141.0,https://www.ciaconsas.co/wp-content/uploads/2020/06/online/chase/home/,0.0,0.0,0.0,20200723,1.0,3ec4e5d609615bb8c6c8c8679c4228c1b59fdbfc
593d2f03-1b47-4e6a-99ff-3679fc1f4854,1.0,OP,20.0,10.0,1.0,22.0,40.0,25.0,15.0,1.0,27.0,0.0,290.0,215.0,75.0,Chase Online - Logon,2.0,0.0,0.0,0.0,235.0,58.0,0.0,0.0,98.0,50.0,6.0,6.0,7.0,2.0,545.0,1683.0,"https://app-1530173649.000webhostapp.com/OnlienBanking.Alertse/auth,/auth/",16.0,1.0,0.0,20200723,1.0,61cdbbefbc9e6620479337d484bd332d81e418d3
0d04282b-c8bc-40f8-9d7c-45ddcad88f0c,1.0,OP,8.0,6.0,0.0,7.0,5.0,3.0,2.0,1.0,20.0,0.0,379.0,272.0,107.0,Chase Online - Identification,3.0,0.0,1.0,0.0,32.0,20.0,0.0,0.0,100.0,60.0,5.0,5.0,5.0,2.0,175.0,478.0,"https://app-1530173649.000webhostapp.com/OnlienBanking.Alertse/auth,/auth/Enroll.php?Logon.aspx?LOB=RBGLogon?valid=true&enroll=$hostname",1.0,1.0,0.0,20200723,1.0,7e19d168e62ba103bfc4a867df5352eeefc4c720
c148fd21-f9ca-4a4a-a901-6e8bb6537d38,1.0,OP,3.0,4.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,38.0,25.0,13.0,Itau Card | IdentificaÃ§Ã£o,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,220.0,280.0,https://www.acessprivat-ita.com/home.php,0.0,1.0,0.0,20200723,1.0,721f8d0eab6608a06553416e6e57ebe2b4653d75
9ff44d67-75d5-4ebe-a862-a2a5a60605ed,1.0,OP,6.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,26.0,23.0,3.0,Webmail Login,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,3.0,52.0,107.0,https://www.arrayinfotec.com//vendor/phpunit/phpunit/src/Util/PHP/tm/login.php?email=dwhqueen@sbcglobal.net&l=_JeHFUq_VJOXK0QWHtoGYDw1774256418,0.0,1.0,0.0,20200723,1.0,0f1cb17e9b350b101d8e478418cfeabf167e9b61
e2e76f1a-468e-4e46-974e-8cf41590f766,1.0,OP,38.0,3.0,0.0,57.0,5.0,5.0,0.0,2.0,5.0,0.0,246.0,183.0,63.0,DKB - Deutsche Kreditbank AG - Internet Banking,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,100.0,75.0,4.0,4.0,4.0,3.0,520.0,1460.0,https://dkb-banking-de.jabra.id/web-index.php?client=35CXSK7JFD9H4O2GIZPQWTAV0LMN81YU6EBR,0.0,1.0,0.0,20200723,1.0,e01d66e28e02bd0506cfe69707190a253c5155ac
eade0425-a405-4b5d-aa84-aca3c2c64f71,1.0,OP,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,7.0,19.0,One Drive Cloud Document Sharing,1.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,100.0,50.0,4.0,4.0,3.0,2.0,240.0,241.0,https://geni.us/document21211,0.0,0.0,0.0,20200723,0.0,802d03d2a41dbf4e74cf3a547e727d1b8ec0d9b4
eb3ed20c-0862-4f24-9e15-b16f9b5301a5,1.0,OP,9.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,11.0,13.0,One Drive,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,92.0,75.0,5.0,5.0,5.0,3.0,392.0,430.0,https://tokengamblers.icu/Adventelectric/microsoft/,0.0,0.0,0.0,20200723,0.0,89b278c356bc340386cb104632de49c757f0ae12
25f223d2-fce2-4e29-8ecd-accf9aaedba6,1.0,OP,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,44.0,37.0,7.0,Remboursement,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,48.0,48.0,http://u801974flh.ha004.t.justns.ru/ca1817f00f2607da4d7d89/sms2.html,0.0,0.0,0.0,20200723,1.0,319aa8d6409e43563ab6e1a5e719662a3885ee27
4778c367-9ea6-4b22-8d96-0ee4572de2cf,1.0,OP,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,41.0,34.0,7.0,Remboursement,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,48.0,48.0,http://u801974flh.ha004.t.justns.ru/ca1817f00f2607da4d7d89/confirmation.html,0.0,0.0,0.0,20200723,1.0,32754dff2ff3aa827f32fc04c26a0d4274238ddf
0c419376-0364-4480-82d8-033c5e484450,1.0,OP,34.0,4.0,1.0,20.0,22.0,18.0,4.0,1.0,11.0,0.0,186.0,139.0,47.0,AT&T - Login,1.0,0.0,0.0,0.0,156.0,37.0,0.0,0.0,97.0,45.0,10.0,12.0,12.0,4.0,608.0,1739.0,https://englishstudio.ir/layout/,15.0,1.0,0.0,20200723,1.0,03beb0fe1ea8f4fe9dec43cddd2949e623c88152
e4318b81-fd79-4695-8ed6-24444e1e81c3,1.0,OP,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0,404 - Page Not Found,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,100.0,67.0,2.0,3.0,3.0,2.0,98.0,97.0,https://attyahooupgrading.weebly.com/,0.0,0.0,0.0,20200723,1.0,97e1a4db42f63da92ac7d37d26d2e7889a10a844
3e792059-5010-469e-9d23-5eb802b558ab,1.0,OP,30.0,1.0,0.0,6.0,2.0,1.0,1.0,2.0,3.0,0.0,79.0,29.0,50.0,"Netflix - Watch TV Series Online, Watch Movies Online",0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,11.0,50.0,3.0,4.0,3.0,2.0,413.0,593.0,http://brewo-cha.com/030-N-FLix.php,0.0,1.0,0.0,20200723,1.0,a9ac38a22a9bd7edb5328863dcea27a5d59b0b1d
9124d7af-cf0e-48f2-82bb-83786f8ebef9,1.0,OP,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,31.0,80.0,5.0,5.0,5.0,3.0,250.0,497.0,http://www.lean19.com/push/pushDOCV/pushDOCV/winS&lossess/,0.0,0.0,0.0,20200723,0.0,1c0cf3e03676c3949feb3b6a179a52df10323a41
791cb8eb-2579-46db-86f1-09e75d4cbfa8,1.0,OP,139.0,7.0,2.0,198.0,34.0,30.0,4.0,3.0,9.0,0.0,1087.0,495.0,592.0,Identifiez-vous avec votre compte Orange,4.0,0.0,0.0,0.0,254.0,72.0,0.0,0.0,90.0,63.0,15.0,20.0,20.0,4.0,924.0,2945.0,https://espace-client.orange.fr.nclbox.com/contrats-options/,148.0,1.0,0.0,20200723,1.0,0d1095ccf56ce7b68ad86ce2d9696a6ed2b8f28c
4e46059c-ccd7-48c7-b42d-b33a63d2c6c2,1.0,OP,43.0,1.0,1.0,19.0,3.0,2.0,1.0,1.0,5.0,0.0,168.0,54.0,114.0,Webmail Login | IONOS by 1&amp;1,0.0,0.0,0.0,0.0,32.0,15.0,0.0,0.0,100.0,33.0,3.0,3.0,4.0,2.0,370.0,652.0,https://firebasestorage.googleapis.com/v0/b/ionos33.appspot.com/o/index.html?alt=media&token=7c8d7a04-9fbb-4796-bed2-e25a9cd6460f#walter@evezard.fr,17.0,1.0,0.0,20200723,1.0,120a74e30e30e7f5ff9fc117347f36e921ade36c
c0df3737-5709-42ad-aa6f-c56e5a499a62,1.0,OP,6.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,27.0,24.0,3.0,PayPal ,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,88.0,33.0,3.0,3.0,3.0,2.0,46.0,99.0,http://verify-paypal.sytes.net/,0.0,0.0,0.0,20200723,1.0,e8663e2d64561349952e4c455234ba80e62a539f
54956a08-a516-4102-97eb-8ab2e89c90eb,1.0,OP,12.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,26.0,9.0,17.0,Microsoft OneDrive,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,100.0,0.0,3.0,3.0,3.0,2.0,463.0,473.0,https://careerinmerchantnavy.com/wp/Onedrive/Onedrve/Onedrve/Dwn/RsWmLtM&rn7219/,0.0,0.0,0.0,20200723,0.0,86ceb715eb24863add65fe3f16545897c07aa8ae
7bcb942a-920f-4446-819f-191b33b31ed3,1.0,OP,7.0,1.0,0.0,1.0,13.0,8.0,5.0,1.0,11.0,0.0,87.0,68.0,19.0,Webmail :: Welcome to Webmail,0.0,0.0,0.0,0.0,34.0,28.0,0.0,0.0,54.0,0.0,2.0,2.0,2.0,2.0,858.0,857.0,http://pccc114.vn/wp-admin/images/aaaaa/kokoro/kokoro/Webmail.htm,1.0,1.0,0.0,20200723,1.0,d70497f5ca1eada3fe5e1f710d386ebe4c16bff7
cc176b4a-0b2b-420c-91e2-30e068cabec8,1.0,OP,47.0,5.0,2.0,6.0,27.0,25.0,2.0,1.0,1.0,0.0,168.0,104.0,64.0,Keybank-Login,4.0,1.0,1.0,0.0,131.0,80.0,0.0,0.0,79.0,11.0,7.0,11.0,9.0,5.0,2532.0,2595.0,http://pccc114.vn/wp-admin/images/aaaaa/kokoro/kokoro/password.html,0.0,1.0,0.0,20200723,1.0,2f37c9eeae08b60dfe06603b91b533dd0253322d
c3f043c5-8e8d-439e-b7f3-5a25e9cb58db,1.0,OP,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,68.0,68.0,0.0,Daum | Email Settings,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,http://pxi.actionspineandjoint.com/gh/https/mail/quota/upgrade/25GB/index.php?email=ksy_817817914@daum.net,0.0,0.0,0.0,20200723,1.0,57bd31a3c8e75fb7c16946532cee9fe161c9745e
8a6958b1-6cab-421d-8202-93ed973bb650,1.0,OP,17.0,2.0,0.0,15.0,8.0,0.0,8.0,3.0,5.0,0.0,114.0,100.0,14.0,Sign On to View Your Personal Accounts | Wells Fargo,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,76.0,168.0,http://optimaiot.com/wp-content/cx/count.php,0.0,1.0,0.0,20200723,1.0,1ed840d5ecf1f6935183570efa2a56098e0ab7c4
52615691-bc44-467f-94cf-178f644fc518,1.0,OP,12.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,6.0,0.0,45.0,33.0,12.0,è‹¹æžœ,1.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,130.0,http://www.itunes.aieuv.cn/mim/t0598zry5c01h7w60ff18955z55j1wq48us00r6uo0394k5384.html,0.0,1.0,0.0,20200723,1.0,8d4507fd0c68954932546b6da61a8428477b0983
759fef05-a950-4b5c-ae28-bfc33d59b40e,1.0,OP,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,33.0,29.0,4.0,Sign in to your Microsoft account,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,75.0,0.0,2.0,2.0,2.0,2.0,5.0,4.0,http://baby-lim.com/bvc0hc/hh/,0.0,1.0,0.0,20200723,1.0,fdd46533e58cd553e76c6f6789d390002c13bbd0
7684d417-0871-45b9-9f3f-770ec6beb2c5,1.0,OP,24.0,1.0,0.0,16.0,0.0,0.0,0.0,1.0,15.0,0.0,81.0,38.0,43.0,Sign In | Made-in-China.com,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,159.0,256.0,http://awofr.com/image/catalog/made/20200412112838418/Reload/index.php,14.0,1.0,0.0,20200723,1.0,6de946c2941ab4516c4efc4ccd026be460050ad6
4dc01edf-2d9e-4dbd-9151-eed5669ce5b7,1.0,OP,28.0,6.0,0.0,2.0,6.0,3.0,3.0,0.0,9.0,0.0,72.0,38.0,34.0,Outlook Web App,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,100.0,100.0,4.0,5.0,6.0,3.0,200.0,460.0,https://firebasestorage.googleapis.com/v0/b/enb3000440040go4004233.appspot.com/o/index.html?alt=media&token=a50e0b7d-b3cc-4fc4-b193-f9d845f8bbfc#honeypot@domain.com,0.0,0.0,0.0,20200723,1.0,a876c624a641e2fd103f56a5735695b3a0e588e4
01224767-20bb-45ae-a7f3-a5475b3f63d1,1.0,OP,26.0,4.0,0.0,10.0,6.0,0.0,6.0,1.0,10.0,0.0,90.0,57.0,33.0,Outlook,1.0,0.0,1.0,0.0,30.0,3.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,17.0,55.0,https://click-continue.com/wp-admin/maint/tud/,9.0,1.0,0.0,20200723,1.0,2cab44f2447db60161927229c43526296f0a7009
2360445c-b928-4d65-a2bd-adeb3a14188f,1.0,OP,30.0,0.0,1.0,14.0,26.0,25.0,1.0,1.0,5.0,0.0,133.0,61.0,72.0,Login,0.0,0.0,0.0,0.0,146.0,48.0,0.0,0.0,63.0,38.0,13.0,17.0,15.0,8.0,467.0,2876.0,http://albex-groupe.com.ba/images/1133/internetbanking.suncorpbank.htm,13.0,1.0,0.0,20200723,1.0,910e0f3bfc62d49911cb7be61d56e91373574e5d
d917e191-3191-4256-8899-43f8fe9764f0,1.0,OP,45.0,13.0,12.0,17.0,111.0,51.0,60.0,1.0,13.0,0.0,267.0,232.0,35.0,Sign in to XFINITY,0.0,0.0,0.0,0.0,99.0,86.0,0.0,0.0,90.0,20.0,11.0,20.0,16.0,6.0,493.0,1085.0,https://majka.com.br/wp-admin/comx1/,13.0,1.0,0.0,20200723,1.0,5bb06601ec9d5e2158eda4dfc35f6c4fa0fded05
3c80b9ba-36d4-4051-abfc-3eb4e99212a7,1.0,OP,34.0,8.0,1.0,51.0,5.0,2.0,3.0,1.0,10.0,0.0,381.0,342.0,39.0,Impots.gouv.fr - Accueil,0.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,139.0,183.0,http://luckyelephantthai.com/admin/uploads/gallery/go/tv/fichederemise.php,0.0,1.0,0.0,20200723,1.0,dcd2be79e4f03c4d61564311a9b4d5c43c32fee0
5e4e3517-454a-4298-bd54-1e00e1bf342a,1.0,OP,16.0,0.0,0.0,8.0,3.0,3.0,0.0,1.0,12.0,0.0,191.0,108.0,83.0,"LinkedIn Login, LinkedIn Sign in | LinkedIn",0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,57.0,50.0,2.0,2.0,2.0,1.0,153.0,526.0,http://vape-town.ca/wp-includes/js/jcrop/cbt_options-social-icons.json.htm,2.0,1.0,0.0,20200723,1.0,04bcb11fc7c07ceac79a0f92c3a71e19d86caec0
ec8b24d1-d157-4918-b5b6-94d6e74489e3,1.0,OP,28.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,61.0,25.0,36.0,Unlock your Facebook,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,72.0,170.0,http://ns1.uxu5.ru/,0.0,1.0,0.0,20200723,1.0,2f5dc3d4169f349911588b73e0e8030b9d084606
c741d3ae-5cc3-430c-80b4-4484345f15c1,1.0,OP,5.0,2.0,0.0,3.0,11.0,0.0,11.0,1.0,4.0,0.0,139.0,136.0,3.0, Excel Online | User Account: ,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,82.0,81.0,http://srv88866.ht-test.ru/order/excel/cmd-login=0e565c650735b8545b46a36fbd44699b/view.php?email=,0.0,0.0,0.0,20200723,1.0,5409656e52272dadbfa7cebf51b038389a36b57e
68054b77-5972-4482-8b69-f9a5f756e40b,1.0,OP,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,25.0,21.0,4.0,Sign in to continue,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,67.0,3.0,3.0,3.0,2.0,110.0,111.0,http://epsi.rw/global/excelz/bizmail.php?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,0.0,1.0,0.0,20200723,1.0,bd085bc3be8d7e02eb09f4753336083cf92ddfd3
454a40ce-778a-4e34-9b90-7133ec4d04ac,1.0,OP,57.0,0.0,0.0,18.0,2.0,0.0,2.0,1.0,7.0,1.0,215.0,75.0,140.0,Log in | WeTransfer,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,64.0,67.0,3.0,3.0,4.0,3.0,103.0,385.0,https://firebasestorage.googleapis.com/v0/b/authicationapi.appspot.com/o/index.html?alt=media&id=USER@DOMAIN.ch&token=ec98d024-cd36-4129-a6fa-c5ef42fe5834,16.0,0.0,0.0,20200723,1.0,8ea19114717efb88200d8f45f5bd922e668b8a92
aeecd413-853a-4d79-b37c-abd320f46f54,1.0,OP,30.0,1.0,1.0,13.0,28.0,28.0,0.0,1.0,4.0,0.0,141.0,69.0,72.0,Login,31.0,0.0,11.0,0.0,156.0,52.0,0.0,0.0,19.0,38.0,11.0,15.0,13.0,7.0,522.0,3097.0,http://her2support.org/vbulletin/includes/datastore/Suncorp/Suncorp/Login.html,12.0,1.0,0.0,20200723,1.0,73b55ff72d769d14bfc682506588d06dcccfbe56
76ea151e-01ae-4595-9d30-46f940d39208,1.0,OP,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,11.0,4.0,T-online,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,40.0,39.0,https://jhoxx.com.br/wp/plan/index.php,0.0,0.0,0.0,20200723,1.0,ec2946eafe54611edf79dd3ce534692ea479b322
b258fe92-4f4b-4341-8a7b-00104fd2ebf4,1.0,OP,22.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,49.0,27.0,22.0,Netflix,1.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,237.0,260.0,http://marketinghelper.com.au/themes/sports/wp-content/net/c74c4bf0dad9cbae3d80faa054b7d8ca/,0.0,1.0,0.0,20200723,1.0,e3a1dcc4ef6fdf9b16096a798f54e82b4280b070
710a3a57-4d81-4414-9cb5-d77460b1b6ed,1.0,OP,34.0,8.0,1.0,51.0,4.0,1.0,3.0,1.0,10.0,0.0,380.0,341.0,39.0,Impots.gouv.fr - Accueil,0.0,0.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,135.0,174.0,http://luckyelephantthai.com/admin/uploads/gallery/go/tv/,0.0,1.0,0.0,20200723,1.0,74447b40e386af7f39fbe3674647f222a65b32ec
b521cd08-eb57-436b-ae4c-6d24031ef7c9,1.0,OP,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,37.0,35.0,2.0,Outlook Web App,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,25.0,33.0,2.0,3.0,2.0,2.0,81.0,86.0,http://onmua.net/wp-content/themes/futurio/awnsjere/axttubbn/webmail.php,0.0,1.0,0.0,20200723,1.0,1c6f9a69468a73fb7f31ef391ada8f3a37f241a8
80f35d78-9fe8-4ebb-8f3c-482b2217817a,1.0,OP,34.0,0.0,0.0,10.0,18.0,7.0,11.0,2.0,12.0,0.0,103.0,43.0,60.0,Amazonãƒ­ã‚°ã‚¤ãƒ³,1.0,0.0,0.0,0.0,65.0,18.0,0.0,0.0,67.0,33.0,4.0,6.0,4.0,3.0,289.0,974.0,http://174.139.46.123/ap/signin?key=a@b.c&openid.assoc_handle=jpflex&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http://specs.openid.net/auth/2.0&openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_%3Dnav_em_hd_re_signin&ref_=nav_em_hd_clc_signin,9.0,1.0,0.0,20200723,1.0,d05ea0c875866f4bce2c87399c2938b9e9ee30a4
8df72cbd-f584-40ac-a01a-94d9fa747c6b,1.0,OP,78.0,8.0,2.0,69.0,46.0,41.0,5.0,3.0,14.0,0.0,331.0,152.0,179.0,User account | EAWiBP,0.0,0.0,0.0,0.0,29.0,138.0,0.0,0.0,80.0,43.0,6.0,8.0,8.0,3.0,1996.0,2200.0,http://www.eawibp.org/themes/ow/auth/logon.aspx,8.0,1.0,0.0,20200723,1.0,d44d762b55faa688749a7438afd4f12544cf10fa
d5324fc5-dd59-4def-9c54-43b2df1752ca,1.0,OP,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,2.0,2.0,3.0,1.0,55.0,82.0,https://spll.co.in/usa.html,0.0,0.0,0.0,20200723,1.0,a61fc2b0fb208924b3d739e10c1db0400f8a09de
2ddb10c5-a9f7-4d8a-8516-983ce8511780,1.0,OP,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,34.0,33.0,1.0,"

é‚®ä»¶è®¾ç½®

 | ç”µå­é‚®

ä»¶å‡çº§",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,http://mamuuforex.com/client/vendor/clue/dser/index.php?,0.0,1.0,0.0,20200723,1.0,ee96d0ba1bf328e74d656989b9cb633611b64bff
6332b52a-4777-4ff7-9514-790079092ed8,1.0,OP,37.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,11.0,0.0,78.0,45.0,33.0,Sign in to your Microsoft account,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,8.0,75.0,4.0,4.0,4.0,3.0,385.0,1806.0,http://touchgoldracing.com/1/verification.php,4.0,1.0,0.0,20200723,1.0,c605d94d4b82bcf10874cc9ffee1bb3de2a7847c
a87d8e74-5125-4501-b518-76bdb736a6aa,1.0,PT,71.0,9.0,0.0,43.0,3.0,0.0,3.0,1.0,3.0,0.0,241.0,159.0,82.0,Log on to Online Banking: Username | HSBC,1.0,0.0,1.0,0.0,4.0,38.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,172.0,341.0,https://payee-fail.cc/hsbc/,0.0,1.0,0.0,20200723,1.0,9d76c834e09ce0e85ca11a2e485bc1c868f1509f
31279574-e79a-41e2-9f25-bc2e8078c3c0,1.0,PT,328.0,4.0,1.0,140.0,54.0,10.0,44.0,2.0,6.0,0.0,875.0,208.0,667.0,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",14.0,2.0,11.0,1.0,109.0,115.0,0.0,0.0,91.0,37.0,12.0,20.0,15.0,4.0,2574.0,13231.0,http://thelearningguide.com.au/docustudy/docustudy/assets/uploads/image/document/index.php?auth=XM10,45.0,0.0,1.0,20200723,0.0,421f0bc7b2453f8018679dd878393a6b1a5fe845
4fa4c336-b3c4-45c9-8c3e-b9562f03602f,1.0,PT,229.0,1.0,3.0,452.0,49.0,38.0,11.0,2.0,8.0,0.0,2067.0,845.0,1222.0,"
        My EE login
    ",9.0,0.0,5.0,0.0,136.0,79.0,0.0,0.0,99.0,18.0,13.0,18.0,16.0,5.0,1370.0,3863.0,https://signin-myee.com/,192.0,1.0,0.0,20200723,1.0,fc2ffd8aa4370fa92735004f1dfecfafb7cf0fa1
964e9dc0-bd5b-4ac9-8512-99ec5042fd03,1.0,PT,181.0,7.0,1.0,79.0,10.0,8.0,2.0,1.0,9.0,0.0,411.0,113.0,298.0,BBVA Net Cash,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,96.0,75.0,4.0,4.0,5.0,2.0,341.0,1040.0,https://www.bbvanetcash.mx/SMXNTHX7/nthxp_mx_web_v7/servlet/web?flujo=PPINFL000101558898800986236139&amp;amp;ventana=CHMXVE10112-1158%E2%80%A6,0.0,1.0,0.0,20200723,1.0,07a78c28ac49f8a519b3d366365707bce5534a81
adb2a311-8cfc-49ca-995d-3d43b0ae75d9,1.0,PT,35.0,3.0,0.0,10.0,3.0,2.0,1.0,1.0,22.0,0.0,194.0,152.0,42.0,Gmail,2.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,60.0,71.0,6.0,7.0,8.0,2.0,115.0,356.0,http://fcecoon4.000webhostapp.com/correcto.html,10.0,1.0,0.0,20200723,1.0,de204897966d4fb60c061eb56998c1c09f757373
4327c953-20f2-4185-949a-cfdc80a1b688,1.0,PT,81.0,2.0,0.0,51.0,2.0,0.0,2.0,3.0,5.0,0.0,217.0,152.0,65.0,Webmail Login,1.0,0.0,1.0,0.0,43.0,16.0,0.0,0.0,100.0,100.0,1.0,1.0,2.0,1.0,79.0,192.0,https://webmail-yew-284108.wl.r.appspot.com/,40.0,1.0,0.0,20200723,1.0,2c1794b3f54f50b1be07af23587f4244d5c0384a
