UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly,folder,sensitive_label,hash_value
6a641d1a-2341-4a2a-b42f-59d93fa6822d,1.0,OP,60.0,9.0,0.0,12.0,22.0,20.0,2.0,2.0,8.0,0.0,236.0,142.0,94.0,Compte ameli - mon espace personnel,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,368.0,364.0,http://assurance-amlfrance.com/id/amelipro/,8.0,1.0,0.0,20200722,1.0,8243692d15c7d1adce35ccf6f9eaf73251ded02d
f140c71d-e66c-411d-b052-c9826ca9cbdb,1.0,OP,46.0,5.0,2.0,6.0,23.0,21.0,2.0,2.0,3.0,0.0,132.0,85.0,47.0,Compte ameli - mon espace personnel - Connexion Ã  mon compte,1.0,1.0,0.0,1.0,492.0,41.0,0.0,0.0,93.0,0.0,5.0,5.0,5.0,4.0,404.0,1126.0,http://assurance-amlfrance.com/id/amelipro/ifram1.html,1.0,1.0,0.0,20200722,1.0,234a343dce8389c86738392d1137a01c106d5f3c
3cf40609-50a5-42c0-83d8-c8572e5ce4db,1.0,OP,33.0,0.0,0.0,9.0,3.0,3.0,0.0,1.0,2.0,0.0,79.0,20.0,59.0,Amazon Sign In,1.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,11.0,50.0,2.0,2.0,3.0,2.0,258.0,438.0,http://posmotri.info/themes/seven/swo/gps/file/,0.0,1.0,0.0,20200722,1.0,d1442c2dc29985f69fabb89fd56499e38ea586d4
d3055f2a-ca78-4d68-b8bc-a6e7714c0b5b,1.0,OP,19.0,16.0,0.0,0.0,5.0,3.0,2.0,1.0,14.0,0.0,86.0,78.0,8.0,Identification - La Banque Postale,0.0,0.0,0.0,0.0,48.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,256.0,347.0,http://beta.kenaidanceta.com/postamok/d39a2/source/,0.0,1.0,0.0,20200722,1.0,07da21d85b637954d9934270e0a7fa3fc084c7ae
f0e5275c-d513-4add-b288-0ff276c73458,1.0,OP,19.0,1.0,0.0,24.0,11.0,8.0,3.0,1.0,5.0,0.0,95.0,89.0,6.0,OurTime.com - The 50+ Single Network,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,60.0,4.0,4.0,5.0,3.0,155.0,492.0,http://matchingdatings.com/ourtime/ourtime.htm,9.0,1.0,0.0,20200722,1.0,7571bbe0e563c998c6f74efde5dfc5b9f46ad1e0
e73e447c-592d-47d5-9d5d-4988f2baa3eb,1.0,OP,60.0,2.0,1.0,230.0,9.0,2.0,7.0,1.0,10.0,0.0,1239.0,729.0,510.0,Yahoo - login,2.0,2.0,1.0,1.0,6.0,19.0,0.0,0.0,16.0,50.0,3.0,5.0,4.0,3.0,161.0,461.0,http://iitee.net/includes/y/LG810K.php-1462820335-1-d776fb977ac1ada0bf22a05755cf1527d776fb977ac1ada0bf22a05755cf1527d776fb977ac1ada0bf22a05755cf1527-abuse@yahoo.com.com.php,9.0,1.0,1.0,20200722,1.0,9ea9fae7eb28b26e6cb4ba137ebd47c0f8fb0589
2cff844c-4fdb-465a-b45b-b0e1a475ced6,1.0,OP,60.0,2.0,1.0,230.0,9.0,2.0,7.0,1.0,10.0,0.0,1239.0,729.0,510.0,Yahoo - login,2.0,2.0,1.0,1.0,6.0,20.0,0.0,0.0,20.0,50.0,3.0,5.0,4.0,3.0,161.0,461.0,http://iitee.net/includes/y/LJ0CDK.php-1462817848-1-2ef55a7c1b025e8363c1bb61b415ccb02ef55a7c1b025e8363c1bb61b415ccb02ef55a7c1b025e8363c1bb61b415ccb0-abuse@yahoo.com.com.php,9.0,1.0,1.0,20200722,1.0,9ea9fae7eb28b26e6cb4ba137ebd47c0f8fb0589
0e26cf0d-a5b2-49eb-a719-91c54b31ad79,1.0,OP,60.0,2.0,1.0,230.0,9.0,2.0,7.0,1.0,10.0,0.0,1239.0,729.0,510.0,Yahoo - login,2.0,2.0,1.0,1.0,6.0,20.0,0.0,0.0,20.0,50.0,3.0,5.0,4.0,3.0,161.0,461.0,http://iitee.net/includes/y/46b4eH.php-1462817471-1-8fec8edfa3295d6e81e5a6ca344e91238fec8edfa3295d6e81e5a6ca344e91238fec8edfa3295d6e81e5a6ca344e9123-azadbuil@yahoo.com.com.php,9.0,1.0,1.0,20200722,1.0,ba2300cf08fbd80ceed2a2c21bb85682399245c9
796e940c-544e-4951-a148-422c7150f362,1.0,OP,14.0,3.0,1.0,10.0,8.0,3.0,5.0,2.0,22.0,0.0,88.0,54.0,34.0,Global Sources,0.0,0.0,0.0,0.0,149.0,9.0,0.0,0.0,78.0,0.0,2.0,2.0,2.0,2.0,69.0,200.0,http://jornaldamoda.com.br/sign/login.globalsources.com/sso/GeneralManager.php,6.0,1.0,0.0,20200722,1.0,fccbeefa50b0bf125a8d9717061b5f21843bba3e
f1d92400-5972-4d24-a157-ef2105db48ab,1.0,OP,22.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,4.0,0.0,70.0,31.0,39.0,() ,1.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,10.0,50.0,2.0,2.0,2.0,2.0,371.0,561.0,http://spaceworkstudios.com/-/8050d11bf880ca3cf875e08d7e7fc59d/Up-dating.php,0.0,1.0,0.0,20200722,1.0,5f2fa97b2fbaa977d1f85e594c09ae41f6bb04c5
f43149cb-ee07-418a-b2b8-9ed95f154f17,1.0,OP,33.0,0.0,0.0,9.0,3.0,3.0,0.0,1.0,2.0,0.0,79.0,20.0,59.0,Amazon Sign In,4.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,11.0,50.0,2.0,2.0,2.0,2.0,107.0,438.0,http://promehedinti.ro/wp-admin/js/js/swo/gps/file,0.0,1.0,0.0,20200722,1.0,d1442c2dc29985f69fabb89fd56499e38ea586d4
b67c326a-4398-4543-8bc5-6d549b3fbebd,1.0,OP,24.0,0.0,1.0,19.0,3.0,1.0,2.0,0.0,0.0,0.0,82.0,47.0,35.0,": Welcome, Email Protect :",0.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,804.0,798.0,http://mala-riba.com/view/login.php,0.0,0.0,0.0,20200722,1.0,bde650fc9e5798babb95ae7be1c7d59c81c12872
2cb5d045-722e-4981-8baf-be8d89128099,1.0,OP,66.0,1.0,0.0,30.0,6.0,5.0,1.0,2.0,6.0,0.0,210.0,42.0,168.0,Inloggen - Veilig afrekenen - Apple (BE),0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,2.0,251.0,804.0,http://appredirects.com/be-nl/support/user-669216/home/Signin,0.0,1.0,0.0,20200722,1.0,841ba633e5e8b992ce7f22bfec7b37333174b9d0
9d70f19a-f3ca-40b1-9194-249102d32a91,1.0,OP,22.0,0.0,0.0,38.0,15.0,10.0,5.0,1.0,7.0,0.0,127.0,115.0,12.0,OurTime.com - The 50+ Single Network,0.0,0.0,0.0,0.0,64.0,22.0,0.0,0.0,9.0,25.0,4.0,4.0,4.0,4.0,43.0,95.0,http://tech-in.com.pl/smpj2010/ourtime/v3/member.htm,5.0,1.0,0.0,20200722,1.0,459684f2e75072f25c7de85886cf58c5bf5d3e9c
1694172f-b2d2-4d3c-9b70-eafc71780fde,1.0,OP,16.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,2.0,0.0,52.0,28.0,24.0,Log in to your Î¡ayÎ¡al account,1.0,0.0,1.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,138.0,http://profelectrik.ru/update/084c1ace05d40c9a1d66e96ac403b1b4ZTk5NzM5YmVjMjQ3MzlhNWM4ODRhOGVlNmIxNGZiODA=,0.0,1.0,0.0,20200722,1.0,c8ec1b1cd51a356917bcbf65e6d5e1826211e5a1
bd39c454-74c1-4cec-ac4b-e737fdbbd133,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/7c269f8159ac853?cmd=_update&dispatch=7c269f8159ac85313&locale=_us,0.0,1.0,0.0,20200722,1.0,ad764037df09e449143d6c11a6fab4851c8e3bac
5936dfb7-44d8-49a5-aa4d-a9b6a767f176,1.0,OP,22.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,4.0,0.0,70.0,31.0,39.0,() ,1.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,9.0,50.0,2.0,2.0,2.0,2.0,372.0,561.0,http://spaceworkstudios.com/-/38bc9350c6ef24a0c35ed780d2472689/,0.0,1.0,0.0,20200722,1.0,2b77020a0e156a571e91aa266cc50c01ffeed362
b136a958-6408-414b-8a6f-9cb4b64efa24,1.0,OP,22.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,4.0,0.0,70.0,31.0,39.0,() ,1.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,9.0,50.0,2.0,2.0,2.0,2.0,372.0,561.0,http://spaceworkstudios.com/-/67c4bd75519dfd8c349c2ebd033b78f7/,0.0,1.0,0.0,20200722,1.0,7ac028c2f6d53785573bad3f1443ac9bfc036188
41442f13-0c53-4364-acb2-ac0c497b0722,1.0,OP,22.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,4.0,0.0,70.0,31.0,39.0,() ,1.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,9.0,50.0,2.0,2.0,2.0,2.0,372.0,561.0,http://spaceworkstudios.com/-/e4047aa975a8b9dc444cdf8f3e09905e/,0.0,1.0,0.0,20200722,1.0,b49d47d720ba80f08dff814d07acf83d13de8117
960eb321-d929-40de-9457-46efab322ab3,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/53471637382bf7d?cmd=_update&dispatch=53471637382bf7ddd&locale=_us,0.0,1.0,0.0,20200722,1.0,ad764037df09e449143d6c11a6fab4851c8e3bac
d810855b-3cb1-4ffb-87cb-d822b828f810,1.0,OP,22.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,4.0,0.0,70.0,31.0,39.0,() ,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,9.0,50.0,2.0,2.0,2.0,2.0,372.0,561.0,http://spaceworkstudios.com/-/5c88eac3166528f4c397246f2959f100/,0.0,1.0,0.0,20200722,1.0,023e4f5da110b5bddaa807009f20bccaf4edca30
4d593dce-d250-42bd-97d2-d6c3811bfa1f,1.0,OP,22.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,4.0,0.0,70.0,31.0,39.0,() ,1.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,9.0,50.0,2.0,2.0,2.0,2.0,372.0,561.0,http://spaceworkstudios.com/-/2e6dd7b18c1c0f0ac467e64f5beeda43/,0.0,1.0,0.0,20200722,1.0,7ffe5f6cf8d56da41448c2346f85e5bcca44f67e
75e74343-dbf9-482b-aa35-bff9138b70e7,1.0,OP,22.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,4.0,0.0,70.0,31.0,39.0,() ,1.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,9.0,50.0,2.0,2.0,2.0,2.0,372.0,561.0,http://spaceworkstudios.com/-/3ad05286d631c0f712ac26821827cede/,0.0,1.0,0.0,20200722,1.0,038986f06ef67af7af731355a7b5ad75fc89b77c
f9342c8d-f6b0-47b7-80bb-b10eb77bdb28,1.0,OP,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,5.0,5.0,2.0,3.0,5.0,8.0,0.0,0.0,88.0,60.0,5.0,5.0,6.0,4.0,70.0,258.0,http://e710z0ear.du.r.appspot.com/c:/users/user/downlo,4.0,1.0,2.0,20200722,1.0,d778cb0050273dee8263951e6c58d0ed6cdc1f7e
49e56de5-63ec-43da-b6cf-ef13d2728a69,1.0,OP,22.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,4.0,0.0,70.0,31.0,39.0,() ,1.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,9.0,50.0,2.0,2.0,2.0,2.0,372.0,561.0,http://spaceworkstudios.com/-/dcec2a4237c8343760fa040999d191ad/,0.0,1.0,0.0,20200722,1.0,b39cb6b03e3e6d86f6cc6b8f6d56ac0aeb862815
a921775c-2eb9-4ba3-99f3-be362fbe524d,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,953.0,1952.0,http://secureupdate.appleld.com.duilawyeryork.com/ap/919fa3e304c4805/?cmd=_update&dispatch=919fa3e304c4805fa&locale=_US,0.0,1.0,0.0,20200722,1.0,cae50d9c2e7c38231e9c540eb061de9e721fd054
1a67e501-6086-4835-af6d-ce17c3c54c7f,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,953.0,1952.0,http://secureupdate.appleld.com.duilawyeryork.com/ap/919fa3e304c4805?cmd=_update&dispatch=919fa3e304c4805fa&locale=_US,0.0,1.0,0.0,20200722,1.0,cae50d9c2e7c38231e9c540eb061de9e721fd054
24ab36f8-c57b-4af6-83be-02c3e2df942f,1.0,OP,41.0,2.0,1.0,21.0,8.0,8.0,0.0,1.0,5.0,0.0,205.0,109.0,96.0,1&1 IONOS E-Mail login,0.0,0.0,0.0,0.0,28.0,36.0,0.0,0.0,100.0,0.0,6.0,8.0,9.0,3.0,950.0,2056.0,https://paradorde.com/3cva/HNB/cmd-login=b0028c287609714d60df89942ca88094/validate.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj&email=,19.0,1.0,0.0,20200722,1.0,d816dbf433d7a1ddb06d55ae9351fd8770d3c23a
f6d2ad09-b256-4de5-b239-5939a294448a,1.0,OP,41.0,2.0,1.0,21.0,8.0,8.0,0.0,1.0,5.0,0.0,202.0,109.0,93.0,1&1 IONOS E-Mail login,0.0,0.0,0.0,0.0,28.0,36.0,0.0,0.0,100.0,0.0,6.0,8.0,9.0,3.0,950.0,2056.0,https://paradorde.com/3cva/HNB/cmd-login=b0028c287609714d60df89942ca88094/index.php?email=%7B%7Bemail%7D%7D,18.0,1.0,0.0,20200722,1.0,7fa89ac729f83c2b40d145764073d31ed6b9d3a8
9e34a03b-6374-4f74-84f0-1a4240b949c2,1.0,OP,63.0,3.0,0.0,7.0,6.0,0.0,6.0,1.0,1.0,0.0,170.0,99.0,71.0,"
	DocuSign
",0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,100.0,0.0,3.0,3.0,3.0,3.0,115.0,277.0,https://gim-par.com/d0c/d0c/,2.0,1.0,0.0,20200722,1.0,f8146c8967b9d28533b70f92cb85022349d0e1ca
c105428c-d700-4592-8188-7cb2dc129895,1.0,OP,16.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,51.0,27.0,24.0,Log in to your PayPal Account,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,41.0,109.0,http://f0456031.xsph.ru/CHASE/help/help/help/customer_center/myaccount/login/?country=MA&locale.x=en_MA,0.0,1.0,0.0,20200722,1.0,6ebd8ed1641761ce06e686e25f6546d44cafbcf7
b6e6c12c-fa14-4ea6-a2b3-253a9dc11575,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/4a6ce49d0832ee0/?cmd=_update&dispatch=4a6ce49d0832ee00d&locale=_US,0.0,1.0,0.0,20200722,1.0,ad764037df09e449143d6c11a6fab4851c8e3bac
1e457382-585a-45d3-94c5-70bc55e66389,1.0,OP,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,9.0,0.0,0.0,89.0,75.0,4.0,4.0,5.0,4.0,349.0,535.0,http://mlcrosoft-0nedrive-portal.el.r.appspot.com/app/index,4.0,1.0,4.0,20200722,1.0,e2bfe955e54bb68729aaf941124552ebe0f6417c
fb456022-919a-4255-a5a4-1f51c2fbd7fb,1.0,OP,60.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,4.0,0.0,160.0,80.0,80.0,"Chase Bank - Credit Card, Mortgage, Auto, Banking Services",1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,479.0,477.0,http://yovcxm.com/chase/Chase/c744ccf70e111035c0759c086744aeb8/,0.0,1.0,0.0,20200722,1.0,022ada585f7cfb50625b884a100763676eb39ea4
e5ef1691-ba0d-40cb-8087-28a8d8330a98,1.0,OP,36.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,2.0,0.0,119.0,32.0,87.0,Log in to your PayPal account,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,2.0,2.0,2.0,2.0,27.0,97.0,http://mail.paypai-activity.com/,6.0,1.0,0.0,20200722,1.0,d9c53d948d9920d5d90707c6aa58741e8c933cd6
cb05a3a9-3b62-43e6-adb3-10faf2309723,1.0,OP,2.0,2.0,0.0,3.0,5.0,0.0,5.0,1.0,2.0,0.0,81.0,81.0,0.0,Email Settings | Verification,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,42.0,51.0,http://www.width-music.com/wp-admin/css/crypt/,0.0,0.0,0.0,20200722,1.0,24b5824a7391787ec669d90ed74f0de27153d38b
d54128c0-e807-4a85-a96b-1e1d75898190,1.0,OP,50.0,11.0,1.0,15.0,11.0,6.0,5.0,1.0,22.0,0.0,434.0,327.0,107.0,Remboursement,0.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,8.0,33.0,3.0,3.0,3.0,2.0,176.0,435.0,http://www.het-impp11.com/servi-mail-pro-webb111928270383jksddkjsdjks191171927282827383322/15278f358865d66ffbc4962130c4b7cc/,0.0,1.0,0.0,20200722,1.0,bea3de511365f7600a1b59ab3d19e97337275496
a74a3669-0e3e-43bd-8f78-a3fa74285590,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/5921a384a86c825/?cmd=_update&dispatch=5921a384a86c825b8&locale=_RU,0.0,1.0,0.0,20200722,1.0,ad764037df09e449143d6c11a6fab4851c8e3bac
c4912823-bc52-447e-8439-016bfad713c0,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,https://secureupdate.appleld.com.duilawyeryork.com/ap/c7511de47d0ea6e/?cmd=_update&dispatch=c7511de47d0ea6e7f&locale=_LU,0.0,1.0,0.0,20200722,1.0,cae50d9c2e7c38231e9c540eb061de9e721fd054
43043f47-878a-4e34-9ee4-eddab8278e05,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,https://secureupdate.appleld.com.duilawyeryork.com/ap/2c285cf10bb90c0/?cmd=_update&dispatch=2c285cf10bb90c04b&locale=_LU,0.0,1.0,0.0,20200722,1.0,cae50d9c2e7c38231e9c540eb061de9e721fd054
fea8c9ff-d321-49d6-b259-1d7d90e0ac9d,1.0,OP,16.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,3.0,0.0,68.0,27.0,41.0,Netflix,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,33.0,50.0,2.0,2.0,2.0,2.0,193.0,270.0,http://apnacrane.com/netflixe/8881889a1c2accf974f5edc76/,0.0,1.0,0.0,20200722,1.0,d8e387a25d9daa808d67a7f3d793aa77e30c3fdd
472e1c45-b7db-4b94-bd03-7b2c30514082,1.0,OP,14.0,1.0,0.0,3.0,9.0,8.0,1.0,1.0,5.0,0.0,56.0,33.0,23.0,Document,1.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,100.0,57.0,7.0,7.0,7.0,4.0,1291.0,1770.0,https://oqeurope.firebaseapp.com/,0.0,1.0,0.0,20200722,1.0,9796a18a2fdf3882237aaafa806e78dbc27215a2
938c0fd8-f43d-4c8a-b28a-41765f4e3207,1.0,OP,14.0,1.0,0.0,3.0,9.0,8.0,1.0,1.0,5.0,0.0,56.0,33.0,23.0,Document,1.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,100.0,57.0,7.0,7.0,7.0,4.0,1291.0,1770.0,https://ybmesopn.firebaseapp.com/,0.0,1.0,0.0,20200722,1.0,e69f4b928b363fc95d5f730ec1fc565ae3f6fb20
90b7b35c-451e-4017-9e15-37c548d7727f,1.0,OP,31.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,59.0,39.0,20.0,Adobe PDF,0.0,0.0,0.0,0.0,45.0,8.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,265.0,806.0,https://test.dxbproductions.com/,0.0,1.0,0.0,20200722,1.0,fc9206b7048f9089bdae435ee06e5c77f56f9a5c
7f6e43f5-8554-411e-97bf-d66f97c08f0f,1.0,OP,10.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,30.0,36.0,"(1) New File | Secure File Sharing, Storage and Collaboration",1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,33.0,71.0,7.0,7.0,7.0,3.0,397.0,581.0,http://corewellnesshawaii.com/cg/index.php,0.0,0.0,0.0,20200722,0.0,5f31158aa8a7c7307cebaf60d5660e92665caa35
f15e83c2-7b72-491e-8f45-6ca93be12b24,1.0,OP,14.0,1.0,0.0,3.0,9.0,8.0,1.0,1.0,5.0,0.0,56.0,33.0,23.0,Document,1.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,100.0,57.0,7.0,7.0,7.0,4.0,1291.0,1770.0,http://tcfeckne.firebaseapp.com/,0.0,1.0,0.0,20200722,1.0,470f8407c43df1d39b8482e9048e1115ee1e2c15
3c42ae86-4308-48aa-b4ef-68348ce77c49,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/356cbf9cb1fd5ab/?cmd=_update&dispatch=356cbf9cb1fd5ab88&locale=_,0.0,1.0,0.0,20200722,1.0,ad764037df09e449143d6c11a6fab4851c8e3bac
d89d0808-e9a0-4d15-93a7-323e251a3b97,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/356cbf9cb1fd5ab?cmd=_update&dispatch=356cbf9cb1fd5ab88&locale=_,0.0,1.0,0.0,20200722,1.0,ad764037df09e449143d6c11a6fab4851c8e3bac
51c3aa4a-5aed-48c4-848d-70233e83b033,1.0,OP,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,100.0,0.0,5.0,10.0,9.0,4.0,724.0,1641.0,http://dhyanmitra.com/tests/Login.htm,48.0,0.0,0.0,20200722,1.0,b228da74ace36ea2733960a7c40c2e355a438202
55762ab6-bf31-41af-b37b-a4791391d8ce,1.0,OP,2.0,2.0,0.0,3.0,5.0,0.0,5.0,1.0,3.0,0.0,87.0,87.0,0.0,ç”µå­é‚®ä»¶è®¾ç½®| éªŒè¯,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,41.0,46.0,http://noraconstravelandtours.com/wp-includes/widgetz/wp-content/ndfuh478ounuieyhud/lmfdoj049jm494h4nosiduh94/mug76t7f6e3ws5vywsvcff/,0.0,0.0,0.0,20200722,1.0,00528d7ec8178ce89bf57ec87caa2b574ef3c063
e651e5da-a6d9-4fc1-b253-c76e17c7b940,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/2e0d694e87e7289/?cmd=_update&dispatch=2e0d694e87e728996&locale=_US,0.0,1.0,0.0,20200722,1.0,cae50d9c2e7c38231e9c540eb061de9e721fd054
c4a74cf2-58ed-431f-bf84-d486656545ae,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,954.0,1952.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/2e0d694e87e7289?cmd=_update&dispatch=2e0d694e87e728996&locale=_US,0.0,1.0,0.0,20200722,1.0,cae50d9c2e7c38231e9c540eb061de9e721fd054
